"subj" "trial" "RT" "BPR_Resp" "ERR.code" "eat" "targ" "dist" "BPR_dir" "BPR_corrResp" "BPR_pos" "task.soa" "cond" "targ_ID" "subset" "dist_ID" "sem.pair" "blk" "pl" "occ" "sem.kat" "phon.ons" "LatSq1" "LatSq2" "LatSq3" "LatSq4" "cross.coding1" "cross.coding2" "cross.coding3" "cross.coding4" "cross.coding5" "ver"
"10595" 16 352 716 "/" "0" "sonaPRP" "g_Schwei.wav" "Bohrer__.bmp" "links___.bmp" "<" 312 500 4 28 2 4 2 4 1 7 1 13 3 4 2 1 4 122 201 28 363 16
"10596" 16 353 490 ">" "+" "sonaPRP" "g_Harfe_.wav" "Ente____.bmp" "rechts__.bmp" ">" 312 0 3 16 1 7 8 4 1 7 5 8 3 4 2 1 7 124 210 16 372 16
"10597" 16 353 1204 "/" "0" "sonaPRP" "g_Harfe_.wav" "Ente____.bmp" "rechts__.bmp" ">" 312 0 3 16 1 7 8 4 1 7 5 8 3 4 2 1 7 124 210 16 372 16
"10598" 16 354 605 "<" "+" "sonaPRP" "g_Auto__.wav" "Auto____.bmp" "links___.bmp" "<" 672 500 1 2 2 2 3 4 1 7 2 2 3 4 2 1 2 117 195 265 352 16
"10599" 16 354 926 "/" "0" "sonaPRP" "g_Auto__.wav" "Auto____.bmp" "links___.bmp" "<" 672 500 1 2 2 2 3 4 1 7 2 2 3 4 2 1 2 117 195 265 352 16
"10600" 16 355 534 ">" "+" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 500 4 1 2 10 10 4 1 7 1 1 3 4 2 1 1 135 10 292 384 16
"10601" 16 355 1242 "/" "0" "sonaPRP" "g_Affe__.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 500 4 1 2 10 10 4 1 7 1 1 3 4 2 1 1 135 10 292 384 16
"10602" 16 356 638 "<" "+" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "links___.bmp" "<" 312 0 3 23 1 30 12 4 1 7 1 6 3 4 2 1 106 186 23 339 30 16
"10603" 16 356 1125 "/" "0" "sonaPRP" "g_Pferd_.wav" "Tromme__.bmp" "links___.bmp" "<" 312 0 3 23 1 30 12 4 1 7 1 6 3 4 2 1 106 186 23 339 30 16
"10604" 16 357 551 "<" "+" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "links___.bmp" "<" 312 0 2 22 1 11 11 4 1 7 5 11 3 4 2 1 78 11 237 22 427 16
"10605" 16 357 1171 "/" "0" "sonaPRP" "g_Orgel_.wav" "Geige___.bmp" "links___.bmp" "<" 312 0 2 22 1 11 11 4 1 7 5 11 3 4 2 1 78 11 237 22 427 16
"10606" 16 358 519 ">" "+" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "rechts__.bmp" ">" 672 0 2 9 1 2 3 4 1 7 2 6 3 4 2 1 2 130 9 289 378 16
"10607" 16 358 1250 "/" "0" "sonaPRP" "g_Fahrra.wav" "Auto____.bmp" "rechts__.bmp" ">" 672 0 2 9 1 2 3 4 1 7 2 6 3 4 2 1 2 130 9 289 378 16
"10608" 16 359 605 ">" "+" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 312 500 2 30 2 12 4 4 1 7 5 14 3 4 2 1 105 185 12 338 30 16
"10609" 16 359 733 "/" "0" "sonaPRP" "g_Tromme.wav" "Gitarr__.bmp" "rechts__.bmp" ">" 312 500 2 30 2 12 4 4 1 7 5 14 3 4 2 1 105 185 12 338 30 16
"10610" 16 360 799 ">" "+" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 500 3 21 2 13 9 4 1 7 1 10 3 4 2 1 13 21 220 300 394 16
"10611" 16 360 1303 "/" "0" "sonaPRP" "g_Loewe_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 500 3 21 2 13 9 4 1 7 1 10 3 4 2 1 13 21 220 300 394 16
"10612" 16 361 610 "<" "+" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "links___.bmp" "<" 672 0 4 25 1 15 13 4 1 7 1 13 3 4 2 1 60 146 15 25 402 16
"10613" 16 361 1034 "/" "0" "sonaPRP" "g_Schaf_.wav" "Hammer__.bmp" "links___.bmp" "<" 672 0 4 25 1 15 13 4 1 7 1 13 3 4 2 1 60 146 15 25 402 16
"10614" 16 362 733 ">" "+" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "rechts__.bmp" ">" 672 500 4 24 2 1 14 4 1 7 4 12 3 4 2 1 1 116 194 24 351 16
"10615" 16 362 925 "/" "0" "sonaPRP" "g_Saege_.wav" "Affe____.bmp" "rechts__.bmp" ">" 672 500 4 24 2 1 14 4 1 7 4 12 3 4 2 1 1 116 194 24 351 16
"10616" 16 363 531 "<" "+" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "links___.bmp" "<" 312 0 1 20 1 20 10 4 1 7 1 9 3 4 2 1 71 157 231 20 418 16
"10617" 16 363 999 "/" "0" "sonaPRP" "g_Kuh___.wav" "Kuh_____.bmp" "links___.bmp" "<" 312 0 1 20 1 20 10 4 1 7 1 9 3 4 2 1 71 157 231 20 418 16
"10618" 16 364 541 ">" "+" "sonaPRP" "g_Geige_.wav" "Geige___.bmp" "rechts__.bmp" ">" 672 500 1 11 2 11 11 4 1 7 5 7 3 4 2 1 50 11 215 293 385 16
"10619" 16 364 764 "/" "0" "sonaPRP" "g_Geige_.wav" "Geige___.bmp" "rechts__.bmp" ">" 672 500 1 11 2 11 11 4 1 7 5 7 3 4 2 1 50 11 215 293 385 16
"10620" 16 365 582 "<" "+" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "links___.bmp" "<" 672 0 1 6 1 6 2 4 1 7 1 5 3 4 2 1 40 6 205 279 367 16
"10621" 16 365 981 "/" "0" "sonaPRP" "g_Elefan.wav" "Elefan__.bmp" "links___.bmp" "<" 672 0 1 6 1 6 2 4 1 7 1 5 3 4 2 1 40 6 205 279 367 16
"10622" 16 366 541 ">" "+" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 4 18 1 13 9 4 1 7 1 9 3 4 2 1 13 142 18 301 395 16
"10623" 16 366 1285 "/" "0" "sonaPRP" "g_Katze_.wav" "Glocke__.bmp" "rechts__.bmp" ">" 672 0 4 18 1 13 9 4 1 7 1 9 3 4 2 1 13 142 18 301 395 16
"10624" 16 367 569 "<" "+" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "links___.bmp" "<" 312 500 4 5 2 29 15 4 1 8 5 4 4 2 1 3 103 5 29 336 445 16
"10625" 16 367 997 "/" "0" "sonaPRP" "g_Dudels.wav" "Staubs__.bmp" "links___.bmp" "<" 312 500 4 5 2 29 15 4 1 8 5 4 4 2 1 3 103 5 29 336 445 16
"10626" 16 368 605 "<" "+" "sonaPRP" "g_Kuh___.wav" "Gitarr__.bmp" "links___.bmp" "<" 672 0 4 20 1 12 10 4 1 8 1 9 4 2 1 3 55 139 12 20 391 16
"10627" 16 368 1365 "/" "0" "sonaPRP" "g_Kuh___.wav" "Gitarr__.bmp" "links___.bmp" "<" 672 0 4 20 1 12 10 4 1 8 1 9 4 2 1 3 55 139 12 20 391 16
"10628" 16 369 570 "<" "+" "sonaPRP" "g_Glocke.wav" "Schwei__.bmp" "links___.bmp" "<" 672 0 3 13 1 28 5 4 1 8 6 7 4 2 1 3 13 180 254 28 441 16
"10629" 16 369 945 "/" "0" "sonaPRP" "g_Glocke.wav" "Schwei__.bmp" "links___.bmp" "<" 672 0 3 13 1 28 5 4 1 8 6 7 4 2 1 3 13 180 254 28 441 16
"10630" 16 370 520 ">" "+" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 0 1 31 1 31 15 4 1 8 5 14 4 2 1 3 107 188 257 341 31 16
"10631" 16 370 1001 "/" "0" "sonaPRP" "g_Trompe.wav" "Trompe__.bmp" "rechts__.bmp" ">" 312 0 1 31 1 31 15 4 1 8 5 14 4 2 1 3 107 188 257 341 31 16
"10632" 16 371 615 ">" "+" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "rechts__.bmp" ">" 672 500 4 2 2 21 3 4 1 8 2 2 4 2 1 3 2 21 235 321 425 16
"10633" 16 371 792 "/" "0" "sonaPRP" "g_Auto__.wav" "Loewe___.bmp" "rechts__.bmp" ">" 672 500 4 2 2 21 3 4 1 8 2 2 4 2 1 3 2 21 235 321 425 16
"10634" 16 372 609 ">" "+" "sonaPRP" "g_Katze_.wav" "Schiff__.bmp" "rechts__.bmp" ">" 672 0 3 18 1 27 9 4 1 8 1 9 4 2 1 3 94 178 18 331 27 16
"10635" 16 372 901 "/" "0" "sonaPRP" "g_Katze_.wav" "Schiff__.bmp" "rechts__.bmp" ">" 672 0 3 18 1 27 9 4 1 8 1 9 4 2 1 3 94 178 18 331 27 16
"10636" 16 373 539 "<" "+" "sonaPRP" "g_Gitarr.wav" "Tromme__.bmp" "links___.bmp" "<" 672 0 2 12 1 30 4 4 1 8 5 7 4 2 1 3 54 137 12 296 30 16
"10637" 16 373 935 "/" "0" "sonaPRP" "g_Gitarr.wav" "Tromme__.bmp" "links___.bmp" "<" 672 0 2 12 1 30 4 4 1 8 5 7 4 2 1 3 54 137 12 296 30 16
"10638" 16 374 536 ">" "+" "sonaPRP" "g_Floete.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 500 1 10 2 10 8 4 1 8 5 6 4 2 1 3 47 132 10 291 381 16
"10639" 16 374 1009 "/" "0" "sonaPRP" "g_Floete.wav" "Floete__.bmp" "rechts__.bmp" ">" 312 500 1 10 2 10 8 4 1 8 5 6 4 2 1 3 47 132 10 291 381 16
"10640" 16 375 492 "<" "+" "sonaPRP" "g_Schaf_.wav" "Geige___.bmp" "links___.bmp" "<" 312 0 3 25 1 11 13 4 1 8 1 13 4 2 1 3 52 11 217 25 387 16
"10641" 16 375 845 "/" "0" "sonaPRP" "g_Schaf_.wav" "Geige___.bmp" "links___.bmp" "<" 312 0 3 25 1 11 13 4 1 8 1 13 4 2 1 3 52 11 217 25 387 16
"10642" 16 376 811 "<" "+" "sonaPRP" "g_Affe__.wav" "Gitarr__.bmp" "links___.bmp" "<" 672 500 3 1 2 12 10 4 1 8 1 1 4 2 1 3 1 138 12 297 390 16
"10643" 16 376 880 "/" "0" "sonaPRP" "g_Affe__.wav" "Gitarr__.bmp" "links___.bmp" "<" 672 500 3 1 2 12 10 4 1 8 1 1 4 2 1 3 1 138 12 297 390 16
"10644" 16 377 563 "<" "+" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "links___.bmp" "<" 312 0 2 16 1 10 8 4 1 8 5 8 4 2 1 3 62 449 10 16 404 16
"10645" 16 377 1441 "/" "0" "sonaPRP" "g_Harfe_.wav" "Floete__.bmp" "links___.bmp" "<" 312 0 2 16 1 10 8 4 1 8 5 8 4 2 1 3 62 449 10 16 404 16
"10646" 16 378 703 ">" "+" "sonaPRP" "g_Esel__.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 500 2 8 2 25 13 4 1 8 1 5 4 2 1 3 8 127 212 25 375 16
"10647" 16 378 1075 "/" "0" "sonaPRP" "g_Esel__.wav" "Schaf___.bmp" "rechts__.bmp" ">" 312 500 2 8 2 25 13 4 1 8 1 5 4 2 1 3 8 127 212 25 375 16
"10648" 16 379 610 "<" "+" "sonaPRP" "g_Klinge.wav" "Glocke__.bmp" "links___.bmp" "<" 312 500 2 19 2 13 5 4 1 8 6 9 4 2 1 3 13 155 19 315 415 16
"10649" 16 379 1279 "/" "0" "sonaPRP" "g_Klinge.wav" "Glocke__.bmp" "links___.bmp" "<" 312 500 2 19 2 13 5 4 1 8 6 9 4 2 1 3 13 155 19 315 415 16
"10650" 16 380 650 "<" "+" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "links___.bmp" "<" 672 0 3 3 1 2 1 4 1 8 3 3 4 2 1 3 2 3 196 267 354 16
"10651" 16 380 978 "/" "0" "sonaPRP" "g_Besen_.wav" "Auto____.bmp" "links___.bmp" "<" 672 0 3 3 1 2 1 4 1 8 3 3 4 2 1 3 2 3 196 267 354 16
"10652" 16 381 543 ">" "+" "sonaPRP" "g_Schiff.wav" "Schiff__.bmp" "rechts__.bmp" ">" 672 500 1 27 2 27 16 4 1 8 2 13 4 2 1 3 92 177 249 329 27 16
"10653" 16 381 729 "/" "0" "sonaPRP" "g_Schiff.wav" "Schiff__.bmp" "rechts__.bmp" ">" 672 500 1 27 2 27 16 4 1 8 2 13 4 2 1 3 92 177 249 329 27 16
"10654" 16 382 482 ">" "+" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "rechts__.bmp" ">" 312 500 3 7 2 22 6 4 1 8 1 5 4 2 1 3 7 161 238 22 428 16
"10655" 16 382 1126 "/" "0" "sonaPRP" "g_Ente__.wav" "Orgel___.bmp" "rechts__.bmp" ">" 312 500 3 7 2 22 6 4 1 8 1 5 4 2 1 3 7 161 238 22 428 16
"10656" 16 383 604 ">" "+" "sonaPRP" "g_Pferd_.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 0 2 23 1 17 12 4 1 8 1 6 4 2 1 3 17 163 23 323 431 16
"10657" 16 383 1015 "/" "0" "sonaPRP" "g_Pferd_.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 0 2 23 1 17 12 4 1 8 1 6 4 2 1 3 17 163 23 323 431 16
"10658" 16 384 607 "<" "+" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "links___.bmp" "<" 312 0 4 26 1 14 14 4 1 8 4 13 4 2 1 3 58 14 224 304 26 16
"10659" 16 384 942 "/" "0" "sonaPRP" "g_Schere.wav" "Hahn____.bmp" "links___.bmp" "<" 312 0 4 26 1 14 14 4 1 8 4 13 4 2 1 3 58 14 224 304 26 16
"10660" 16 385 724 "<" "+" "sonaPRP" "g_Zug___.wav" "Schiff__.bmp" "links___.bmp" "<" 672 0 2 32 1 27 16 4 1 8 2 15 4 2 1 3 111 32 261 346 27 16
"10661" 16 385 1023 "/" "0" "sonaPRP" "g_Zug___.wav" "Schiff__.bmp" "links___.bmp" "<" 672 0 2 32 1 27 16 4 1 8 2 15 4 2 1 3 111 32 261 346 27 16
"10662" 16 386 439 ">" "+" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 312 500 3 28 2 9 2 4 1 8 1 13 4 2 1 3 45 131 9 28 379 16
"10663" 16 386 615 "/" "0" "sonaPRP" "g_Schwei.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 312 500 3 28 2 9 2 4 1 8 1 13 4 2 1 3 45 131 9 28 379 16
"10664" 16 387 479 ">" "+" "sonaPRP" "g_Loewe_.wav" "Katze___.bmp" "rechts__.bmp" ">" 312 500 2 21 2 18 9 4 1 8 1 10 4 2 1 3 75 21 18 319 423 16
"10665" 16 387 915 "/" "0" "sonaPRP" "g_Loewe_.wav" "Katze___.bmp" "rechts__.bmp" ">" 312 500 2 21 2 18 9 4 1 8 1 10 4 2 1 3 75 21 18 319 423 16
"10666" 16 388 484 "<" "+" "sonaPRP" "g_Saege_.wav" "Hahn____.bmp" "links___.bmp" "<" 312 500 3 24 2 14 14 4 1 8 4 12 4 2 1 3 57 14 223 24 398 16
"10667" 16 388 733 "/" "0" "sonaPRP" "g_Saege_.wav" "Hahn____.bmp" "links___.bmp" "<" 312 500 3 24 2 14 14 4 1 8 4 12 4 2 1 3 57 14 223 24 398 16
"10668" 16 389 659 "<" "+" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "links___.bmp" "<" 672 0 1 9 1 9 3 4 1 8 2 6 4 2 1 3 44 129 9 288 377 16
"10669" 16 389 1322 "/" "0" "sonaPRP" "g_Fahrra.wav" "Fahrra__.bmp" "links___.bmp" "<" 672 0 1 9 1 9 3 4 1 8 2 6 4 2 1 3 44 129 9 288 377 16
"10670" 16 390 808 ">" "+" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 500 1 17 2 17 12 4 1 8 1 8 4 2 1 3 17 149 228 308 406 16
"10671" 16 390 726 "/" "0" "sonaPRP" "g_Hund__.wav" "Hund____.bmp" "rechts__.bmp" ">" 312 500 1 17 2 17 12 4 1 8 1 8 4 2 1 3 17 149 228 308 406 16
"10672" 16 391 547 ">" "+" "sonaPRP" "g_Bohrer.wav" "Dudels__.bmp" "rechts__.bmp" ">" 672 500 4 4 2 5 7 4 1 8 4 3 4 2 1 3 4 5 204 278 366 16
"10673" 16 391 994 "/" "0" "sonaPRP" "g_Bohrer.wav" "Dudels__.bmp" "rechts__.bmp" ">" 672 500 4 4 2 5 7 4 1 8 4 3 4 2 1 3 4 5 204 278 366 16
"10674" 16 392 497 ">" "+" "sonaPRP" "g_Tromme.wav" "Tromme__.bmp" "rechts__.bmp" ">" 672 500 1 30 2 30 4 4 1 8 5 14 4 2 1 3 104 184 255 337 30 16
"10675" 16 392 570 "/" "0" "sonaPRP" "g_Tromme.wav" "Tromme__.bmp" "rechts__.bmp" ">" 672 500 1 30 2 30 4 4 1 8 5 14 4 2 1 3 104 184 255 337 30 16
"10676" 16 393 726 "<" "+" "sonaPRP" "g_Orgel_.wav" "Orgel___.bmp" "links___.bmp" "<" 312 0 1 22 1 22 11 4 1 8 5 11 4 2 1 3 77 160 236 22 426 16
"10677" 16 393 1223 "/" "0" "sonaPRP" "g_Orgel_.wav" "Orgel___.bmp" "links___.bmp" "<" 312 0 1 22 1 22 11 4 1 8 5 11 4 2 1 3 77 160 236 22 426 16
"10678" 16 394 513 ">" "+" "sonaPRP" "g_Elefan.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 0 4 6 1 9 2 4 1 8 1 5 4 2 1 3 46 6 9 290 380 16
"10679" 16 394 915 "/" "0" "sonaPRP" "g_Elefan.wav" "Fahrra__.bmp" "rechts__.bmp" ">" 672 0 4 6 1 9 2 4 1 8 1 5 4 2 1 3 46 6 9 290 380 16
"10680" 16 395 500 ">" "+" "sonaPRP" "g_Hammer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 0 1 15 1 15 7 4 1 8 4 8 4 2 1 3 59 143 15 305 399 16
"10681" 16 395 904 "/" "0" "sonaPRP" "g_Hammer.wav" "Hammer__.bmp" "rechts__.bmp" ">" 672 0 1 15 1 15 7 4 1 8 4 8 4 2 1 3 59 143 15 305 399 16
"10682" 16 396 490 "<" "+" "sonaPRP" "g_Staubs.wav" "Besen___.bmp" "links___.bmp" "<" 672 500 2 29 2 3 1 4 1 8 3 13 4 2 1 3 100 3 29 334 444 16
"10683" 16 396 786 "/" "0" "sonaPRP" "g_Staubs.wav" "Besen___.bmp" "links___.bmp" "<" 672 500 2 29 2 3 1 4 1 8 3 13 4 2 1 3 100 3 29 334 444 16
"10684" 16 397 617 "<" "+" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "links___.bmp" "<" 312 500 4 11 2 17 11 4 1 8 5 7 4 2 1 3 17 11 230 310 409 16
"10685" 16 397 714 "/" "0" "sonaPRP" "g_Geige_.wav" "Hund____.bmp" "links___.bmp" "<" 312 500 4 11 2 17 11 4 1 8 5 7 4 2 1 3 17 11 230 310 409 16
"10686" 16 398 546 ">" "+" "sonaPRP" "g_Hahn__.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 0 4 14 1 22 6 4 1 8 1 8 4 2 1 3 79 14 239 22 429 16
"10687" 16 398 946 "/" "0" "sonaPRP" "g_Hahn__.wav" "Orgel___.bmp" "rechts__.bmp" ">" 672 0 4 14 1 22 6 4 1 8 1 8 4 2 1 3 79 14 239 22 429 16
"10688" 17 3 766 "/" "0" "sonafam1" "g_Orgel_.wav" "Orgel___.bmp" "w_Orgel_.bmp" "000" 1 22 1 22 0 0 0 5 11 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10689" 17 4 521 "/" "0" "sonafam1" "g_Glocke.wav" "Glocke__.bmp" "w_Glocke.bmp" "000" 1 13 1 13 0 0 0 6 7 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10690" 17 5 3000 "-" "1" "sonafam1" "g_Katze_.wav" "Katze___.bmp" "w_Katze_.bmp" "000" 1 18 1 18 0 0 0 1 9 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10691" 17 6 461 "/" "0" "sonafam1" "g_Gitarr.wav" "Gitarr__.bmp" "w_Gitarr.bmp" "000" 1 12 1 12 0 0 0 5 7 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10692" 17 7 430 "/" "0" "sonafam1" "g_Klinge.wav" "Klinge__.bmp" "w_Klinge.bmp" "000" 1 19 2 19 0 0 0 6 9 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10693" 17 8 490 "/" "0" "sonafam1" "g_Grille.wav" "Grille__.bmp" "w_Grille.bmp" "000" 1 91 9 91 0 0 0 1 7 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10694" 17 9 497 "/" "0" "sonafam1" "g_Trompe.wav" "Trompe__.bmp" "w_Trompe.bmp" "000" 1 31 1 31 0 0 0 5 14 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10695" 17 10 492 "/" "0" "sonafam1" "g_Hahn__.wav" "Hahn____.bmp" "w_Hahn__.bmp" "000" 1 14 1 14 0 0 0 1 8 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10696" 17 11 467 "/" "0" "sonafam1" "g_Saege_.wav" "Saege___.bmp" "w_Saege_.bmp" "000" 1 24 2 24 0 0 0 4 12 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10697" 17 12 571 "/" "0" "sonafam1" "g_Pfeife.wav" "Pfeife__.bmp" "w_Pfeife.bmp" "000" 1 93 9 93 0 0 0 6 6 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10698" 17 13 443 "/" "0" "sonafam1" "g_Affe__.wav" "Affe____.bmp" "w_Affe__.bmp" "000" 1 1 2 1 0 0 0 1 1 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10699" 17 14 442 "/" "0" "sonafam1" "g_Toilet.wav" "Toilet__.bmp" "w_Toilet.bmp" "000" 1 95 9 95 0 0 0 8 14 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10700" 17 15 369 "/" "0" "sonafam1" "g_Schaf_.wav" "Schaf___.bmp" "w_Schaf_.bmp" "000" 1 25 1 25 0 0 0 1 13 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10701" 17 16 442 "/" "0" "sonafam1" "g_Hubsch.wav" "Hubsch__.bmp" "w_Hubsch.bmp" "000" 1 96 9 96 0 0 0 2 8 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10702" 17 17 301 "/" "0" "sonafam1" "g_Ente__.wav" "Ente____.bmp" "w_Ente__.bmp" "000" 1 7 2 7 0 0 0 1 5 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10703" 17 18 273 "/" "0" "sonafam1" "g_Geige_.wav" "Geige___.bmp" "w_Geige_.bmp" "000" 1 11 2 11 0 0 0 5 7 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10704" 17 19 414 "/" "0" "sonafam1" "g_Esel__.wav" "Esel____.bmp" "w_Esel__.bmp" "000" 1 8 2 8 0 0 0 1 5 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10705" 17 20 376 "/" "0" "sonafam1" "g_Harfe_.wav" "Harfe___.bmp" "w_Harfe_.bmp" "000" 1 16 1 16 0 0 0 5 8 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10706" 17 21 380 "/" "0" "sonafam1" "g_Pferd_.wav" "Pferd___.bmp" "w_Pferd_.bmp" "000" 1 23 1 23 0 0 0 1 6 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10707" 17 22 312 "/" "0" "sonafam1" "g_Auto__.wav" "Auto____.bmp" "w_Auto__.bmp" "000" 1 2 2 2 0 0 0 2 2 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10708" 17 23 404 "/" "0" "sonafam1" "g_Frosch.wav" "Frosch__.bmp" "w_Frosch.bmp" "000" 1 90 9 90 0 0 0 1 6 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10709" 17 24 540 "/" "0" "sonafam1" "g_Dudels.wav" "Dudels__.bmp" "w_Dudels.bmp" "000" 1 5 2 5 0 0 0 5 4 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10710" 17 25 450 "/" "0" "sonafam1" "g_Loewe_.wav" "Loewe___.bmp" "w_Loewe_.bmp" "000" 1 21 2 21 0 0 0 1 10 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10711" 17 26 470 "/" "0" "sonafam1" "g_Zug___.wav" "Zug_____.bmp" "w_Zug___.bmp" "000" 1 32 1 32 0 0 0 2 15 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10712" 17 27 462 "/" "0" "sonafam1" "g_Kuh___.wav" "Kuh_____.bmp" "w_Kuh___.bmp" "000" 1 20 1 20 0 0 0 1 9 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10713" 17 28 345 "/" "0" "sonafam1" "g_Telefo.wav" "Telefo__.bmp" "w_Telefo.bmp" "000" 1 97 9 97 0 0 0 6 14 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10714" 17 29 433 "/" "0" "sonafam1" "g_Hund__.wav" "Hund____.bmp" "w_Hund__.bmp" "000" 1 17 2 17 0 0 0 1 8 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10715" 17 30 445 "/" "0" "sonafam1" "g_Kanone.wav" "Kanone__.bmp" "w_Kanone.bmp" "000" 1 92 9 92 0 0 0 7 9 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10716" 17 31 470 "/" "0" "sonafam1" "g_Schwei.wav" "Schwei__.bmp" "w_Schwei.bmp" "000" 1 28 2 28 0 0 0 1 13 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10717" 17 32 218 "/" "3" "sonafam1" "g_Tromme.wav" "Tromme__.bmp" "w_Tromme.bmp" "000" 1 30 2 30 0 0 0 5 14 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10718" 17 33 338 "/" "0" "sonafam1" "g_Staubs.wav" "Staubs__.bmp" "w_Staubs.bmp" "000" 1 29 2 29 0 0 0 3 13 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10719" 17 34 323 "/" "0" "sonafam1" "g_Hammer.wav" "Hammer__.bmp" "w_Hammer.bmp" "000" 1 15 1 15 0 0 0 4 8 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10720" 17 35 431 "/" "0" "sonafam1" "g_Schiff.wav" "Schiff__.bmp" "w_Schiff.bmp" "000" 1 27 2 27 0 0 0 2 13 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10721" 17 36 534 "/" "0" "sonafam1" "g_Bohrer.wav" "Bohrer__.bmp" "w_Bohrer.bmp" "000" 1 4 2 4 0 0 0 4 3 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10722" 17 37 436 "/" "0" "sonafam1" "g_Fahrra.wav" "Fahrra__.bmp" "w_Fahrra.bmp" "000" 1 9 1 9 0 0 0 2 6 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10723" 17 38 444 "/" "0" "sonafam1" "g_Besen_.wav" "Besen___.bmp" "w_Besen_.bmp" "000" 1 3 1 3 0 0 0 3 3 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10724" 17 39 377 "/" "0" "sonafam1" "g_Schere.wav" "Schere__.bmp" "w_Schere.bmp" "000" 1 26 1 26 0 0 0 4 13 17 NA NA NA NA NA NA NA NA NA NA NA NA
"10725" 17 40 591 "/" "0" "sonafam1" "g_Pistol.wav" "Pistol__.bmp" "w_Pistol.bmp" "000" 1 94 9 94 0 0 0 7 16 17 NA NA NA NA NA NA NA NA NA NA NA NA
