"targ_ID" "cond" "task.soa" "subj" "trial" "RT.task1" "ERR.code.task1" "RT.task2" "ERR.code.task2" "dist_ID" "blk" "ERR.task1" "ERR.task2.old" "ERR.task2" "RT.task1.old" "RT.task2.old" "out" "exp"
"800" "Elefant" "semantic" "500" "6" 201 813 "correct" 1330 "correct" "Schwein" "2" 0 0 0 813 1330 0 2
"801" "Elefant" "semantic" "500" "4" 267 427 "correct" 1710 "correct" "Schwein" "3" 0 0 0 427 1710 0 2
"802" "Elefant" "semantic" "500" "10" 368 568 "correct" 973 "correct" "Schwein" "4" 0 0 0 568 973 0 2
"803" "Elefant" "semantic" "500" "24" 183 540 "correct" NA "smack" "Schwein" "1" 0 1 1 540 1897 0 2
"804" "Elefant" "semantic" "500" "5" 131 477 "correct" 1202 "correct" "Schwein" "1" 0 0 0 477 1202 0 2
"805" "Elefant" "semantic" "500" "7" 258 397 "correct" NA "none/false" "Schwein" "2" 0 1 1 397 3000 0 2
"806" "Elefant" "semantic" "500" "18" 386 373 "correct" 1497 "correct" "Schwein" "4" 0 0 0 373 1497 0 2
"807" "Elefant" "semantic" "500" "12" 298 822 "correct" 1234 "correct" "Schwein" "3" 0 0 0 822 1234 0 2
"808" "Elefant" "semantic" "500" "3" 305 821 "correct" 2305 "correct" "Schwein" "3" 0 0 0 821 2305 0 2
"809" "Elefant" "semantic" "500" "11" 315 581 "correct" NA "none/false" "Schwein" "3" 0 1 1 581 3000 0 2
"810" "Elefant" "semantic" "500" "17" 355 399 "correct" 1468 "correct" "Schwein" "4" 0 0 0 399 1468 0 2
"811" "Elefant" "semantic" "500" "1" 366 657 "correct" 1033 "correct" "Schwein" "4" 0 0 0 657 1033 0 2
"812" "Elefant" "semantic" "500" "2" 372 450 "correct" 866 "correct" "Schwein" "4" 0 0 0 450 866 0 2
"813" "Elefant" "semantic" "500" "20" 294 538 "correct" NA "correct" "Schwein" "3" 0 0 0 538 2554 1 2
"814" "Elefant" "semantic" "500" "13" 137 735 "correct" 1708 "correct" "Schwein" "1" 0 0 0 735 1708 0 2
"815" "Elefant" "semantic" "500" "14" 201 568 "correct" 2239 "correct" "Schwein" "2" 0 0 0 568 2239 0 2
"816" "Elefant" "semantic" "500" "21" 141 490 "correct" 1270 "correct" "Schwein" "1" 0 0 0 490 1270 0 2
"817" "Elefant" "unrelated" "0" "9" 189 568 "correct" 1100 "correct" "Bohrer" "1" 0 0 0 568 1100 0 2
"818" "Elefant" "unrelated" "0" "2" 133 787 "correct" 1243 "correct" "Bohrer" "1" 0 0 0 787 1243 0 2
"819" "Elefant" "unrelated" "0" "8" 330 644 "correct" 1233 "correct" "Bohrer" "3" 0 0 0 644 1233 0 2
"820" "Elefant" "unrelated" "0" "7" 374 701 "correct" 1485 "correct" "Bohrer" "4" 0 0 0 701 1485 0 2
"821" "Elefant" "unrelated" "0" "18" 135 616 "correct" 1128 "correct" "Bohrer" "1" 0 0 0 616 1128 0 2
"822" "Elefant" "unrelated" "0" "21" 286 708 "correct" 998 "correct" "Bohrer" "3" 0 0 0 708 998 0 2
"823" "Elefant" "unrelated" "0" "10" 150 745 "correct" 1071 "correct" "Bohrer" "1" 0 0 0 745 1071 0 2
"824" "Elefant" "unrelated" "0" "24" 300 538 "correct" 1062 "correct" "Bohrer" "3" 0 0 0 538 1062 0 2
"825" "Elefant" "unrelated" "0" "19" 202 645 "correct" 1173 "correct" "Bohrer" "2" 0 0 0 645 1173 0 2
"826" "Elefant" "unrelated" "0" "20" 260 864 "correct" 1603 "correct" "Bohrer" "2" 0 0 0 864 1603 0 2
"827" "Elefant" "unrelated" "0" "1" 184 767 "correct" 1382 "correct" "Bohrer" "1" 0 0 0 767 1382 0 2
"828" "Elefant" "unrelated" "0" "13" 276 754 "correct" 1171 "correct" "Bohrer" "3" 0 0 0 754 1171 0 2
"829" "Elefant" "unrelated" "0" "5" 267 661 "correct" 1113 "correct" "Bohrer" "3" 0 0 0 661 1113 0 2
"830" "Elefant" "unrelated" "0" "15" 394 535 "correct" 1014 "correct" "Bohrer" "4" 0 0 0 535 1014 0 2
"831" "Elefant" "unrelated" "0" "4" 233 586 "correct" 1145 "correct" "Bohrer" "2" 0 0 0 586 1145 0 2
"832" "Elefant" "unrelated" "0" "3" 223 881 "correct" 1405 "correct" "Bohrer" "2" 0 0 0 881 1405 0 2
"833" "Elefant" "unrelated" "0" "23" 383 813 "correct" NA "correct" "Bohrer" "4" 0 0 0 813 2089 1 2
"834" "Elefant" "unrelated" "0" "14" 365 661 "correct" NA "correct" "Bohrer" "4" 0 0 0 661 2432 1 2
"835" "Elefant" "unrelated" "0" "11" 226 526 "correct" NA "none/false" "Bohrer" "2" 0 1 1 526 3000 0 2
"836" "Elefant" "unrelated" "0" "22" 341 890 "correct" 1248 "correct" "Bohrer" "4" 0 0 0 890 1248 0 2
"837" "Elefant" "unrelated" "0" "12" 236 850 "correct" 1700 "correct" "Bohrer" "2" 0 0 0 850 1700 0 2
"838" "Elefant" "unrelated" "0" "17" 192 632 "correct" 1298 "correct" "Bohrer" "1" 0 0 0 632 1298 0 2
"839" "Elefant" "unrelated" "0" "16" 305 671 "correct" 1025 "correct" "Bohrer" "3" 0 0 0 671 1025 0 2
"840" "Elefant" "unrelated" "0" "6" 366 890 "correct" 1138 "correct" "Bohrer" "4" 0 0 0 890 1138 0 2
"841" "Elefant" "unrelated" "500" "18" 355 441 "correct" 1023 "correct" "Bohrer" "4" 0 0 0 441 1023 0 2
"842" "Elefant" "unrelated" "500" "13" 179 682 "correct" 987 "correct" "Bohrer" "1" 0 0 0 682 987 0 2
"843" "Elefant" "unrelated" "500" "3" 372 518 "correct" 1606 "correct" "Bohrer" "4" 0 0 0 518 1606 0 2
"844" "Elefant" "unrelated" "500" "17" 294 385 "correct" 1467 "correct" "Bohrer" "3" 0 0 0 385 1467 0 2
"845" "Elefant" "unrelated" "500" "8" 258 595 "correct" 998 "correct" "Bohrer" "2" 0 0 0 595 998 0 2
"846" "Elefant" "unrelated" "500" "1" 267 454 "correct" 762 "correct" "Bohrer" "3" 0 0 0 454 762 0 2
"847" "Elefant" "unrelated" "500" "6" 131 613 "correct" 884 "correct" "Bohrer" "1" 0 0 0 613 884 0 2
"848" "Elefant" "unrelated" "500" "23" 212 540 "correct" 1073 "correct" "Bohrer" "2" 0 0 0 540 1073 0 2
"849" "Elefant" "unrelated" "500" "21" 183 616 "correct" 1087 "correct" "Bohrer" "1" 0 0 0 616 1087 0 2
"850" "Elefant" "unrelated" "500" "2" 366 819 "correct" 894 "correct" "Bohrer" "4" 0 0 0 819 894 0 2
"851" "Elefant" "unrelated" "500" "20" 323 624 "correct" 1123 "correct" "Bohrer" "3" 0 0 0 624 1123 0 2
"852" "Elefant" "unrelated" "500" "15" 201 941 "correct" 1054 "correct" "Bohrer" "2" 0 0 0 941 1054 0 2
"853" "Elefant" "unrelated" "500" "24" 231 556 "correct" 841 "correct" "Bohrer" "2" 0 0 0 556 841 0 2
"854" "Elefant" "unrelated" "500" "12" 315 1197 "correct" 1513 "correct" "Bohrer" "3" 0 0 0 1197 1513 0 2
"855" "Elefant" "unrelated" "500" "19" 386 491 "correct" 1167 "correct" "Bohrer" "4" 0 0 0 491 1167 0 2
"856" "Elefant" "unrelated" "500" "10" 359 548 "correct" 1032 "correct" "Bohrer" "4" 0 0 0 548 1032 0 2
"857" "Elefant" "unrelated" "500" "11" 368 456 "correct" 1243 "correct" "Bohrer" "4" 0 0 0 456 1243 0 2
"858" "Elefant" "unrelated" "500" "7" 201 453 "correct" 881 "correct" "Bohrer" "2" 0 0 0 453 881 0 2
"859" "Elefant" "unrelated" "500" "5" 178 500 "correct" 995 "correct" "Bohrer" "1" 0 0 0 500 995 0 2
"860" "Elefant" "unrelated" "500" "16" 247 442 "correct" 990 "correct" "Bohrer" "2" 0 0 0 442 990 0 2
"861" "Elefant" "unrelated" "500" "14" 137 515 "correct" NA "correct" "Bohrer" "1" 0 0 0 515 2206 1 2
"862" "Elefant" "unrelated" "500" "22" 141 724 "correct" 1514 "correct" "Bohrer" "1" 0 0 0 724 1514 0 2
"863" "Elefant" "unrelated" "500" "9" 298 640 "correct" 775 "correct" "Bohrer" "3" 0 0 0 640 775 0 2
"864" "Elefant" "unrelated" "500" "4" 305 496 "correct" 1140 "correct" "Bohrer" "3" 0 0 0 496 1140 0 2
"865" "Ente" "congruent" "0" "3" 326 720 "correct" 1174 "correct" "Ente" "3" 0 0 0 720 1174 0 2
"866" "Ente" "congruent" "0" "16" 165 617 "correct" 1125 "correct" "Ente" "1" 0 0 0 617 1125 0 2
"867" "Ente" "congruent" "0" "8" 190 401 "correct" 911 "correct" "Ente" "1" 0 0 0 401 911 0 2
"868" "Ente" "congruent" "0" "17" 359 501 "correct" 826 "correct" "Ente" "4" 0 0 0 501 826 0 2
"869" "Ente" "congruent" "0" "23" 256 525 "correct" 1162 "correct" "Ente" "2" 0 0 0 525 1162 0 2
"870" "Ente" "congruent" "0" "9" 346 646 "correct" 1752 "correct" "Ente" "4" 0 0 0 646 1752 0 2
"871" "Ente" "congruent" "0" "7" 242 554 "correct" 1137 "correct" "Ente" "2" 0 0 0 554 1137 0 2
"872" "Ente" "congruent" "0" "14" 206 443 "correct" 1097 "correct" "Ente" "2" 0 0 0 443 1097 0 2
"873" "Ente" "congruent" "0" "6" 207 676 "correct" 856 "correct" "Ente" "2" 0 0 0 676 856 0 2
"874" "Ente" "congruent" "0" "11" 305 614 "correct" 1308 "correct" "Ente" "3" 0 0 0 614 1308 0 2
"875" "Ente" "congruent" "0" "24" 163 503 "correct" 1110 "correct" "Ente" "1" 0 0 0 503 1110 0 2
"876" "Ente" "congruent" "0" "5" 135 591 "correct" 986 "correct" "Ente" "1" 0 0 0 591 986 0 2
"877" "Ente" "congruent" "0" "2" 369 532 "correct" 853 "correct" "Ente" "4" 0 0 0 532 853 0 2
"878" "Ente" "congruent" "0" "4" 291 559 "correct" 2144 "correct" "Ente" "3" 0 0 0 559 2144 0 2
"879" "Ente" "congruent" "0" "20" 283 633 "correct" NA "correct" "Ente" "3" 0 0 0 633 1840 1 2
"880" "Ente" "congruent" "0" "1" 341 573 "correct" 1041 "correct" "Ente" "4" 0 0 0 573 1041 0 2
"881" "Ente" "congruent" "0" "15" 251 534 "correct" 922 "correct" "Ente" "2" 0 0 0 534 922 0 2
"882" "Ente" "congruent" "0" "18" 376 614 "correct" 985 "correct" "Ente" "4" 0 0 0 614 985 0 2
"883" "Ente" "congruent" "0" "19" 306 485 "correct" 863 "correct" "Ente" "3" 0 0 0 485 863 0 2
"884" "Ente" "congruent" "0" "13" 158 646 "correct" 1137 "correct" "Ente" "1" 0 0 0 646 1137 0 2
"885" "Ente" "congruent" "0" "10" 387 532 "correct" 993 "correct" "Ente" "4" 0 0 0 532 993 0 2
"886" "Ente" "congruent" "0" "21" 157 625 "correct" 1124 "correct" "Ente" "1" 0 0 0 625 1124 0 2
"887" "Ente" "congruent" "0" "12" 294 662 "correct" 1456 "correct" "Ente" "3" 0 0 0 662 1456 0 2
"888" "Ente" "congruent" "0" "22" 209 824 "correct" 1176 "correct" "Ente" "2" 0 0 0 824 1176 0 2
"889" "Ente" "congruent" "500" "7" 308 441 "correct" 615 "correct" "Ente" "3" 0 0 0 441 615 0 2
"890" "Ente" "congruent" "500" "21" 339 855 "correct" 926 "correct" "Ente" "4" 0 0 0 855 926 0 2
"891" "Ente" "congruent" "500" "23" 302 434 "correct" 1010 "correct" "Ente" "3" 0 0 0 434 1010 0 2
"892" "Ente" "congruent" "500" "2" 225 851 "correct" 927 "correct" "Ente" "2" 0 0 0 851 927 0 2
"893" "Ente" "congruent" "500" "12" 165 741 "correct" NA "none/false" "Ente" "1" 0 1 1 741 3000 0 2
"894" "Ente" "congruent" "500" "10" 215 444 "correct" 1249 "correct" "Ente" "2" 0 0 0 444 1249 0 2
"895" "Ente" "congruent" "500" "3" 260 739 "correct" 931 "correct" "Ente" "2" 0 0 0 739 931 0 2
"896" "Ente" "congruent" "500" "11" 256 562 "correct" NA "technical" "Ente" "2" 0 1 0 562 222 0 2
"897" "Ente" "congruent" "500" "6" 372 658 "correct" 693 "correct" "Ente" "4" 0 0 0 658 693 0 2
"898" "Ente" "congruent" "500" "1" 152 520 "correct" 802 "correct" "Ente" "1" 0 0 0 520 802 0 2
"899" "Ente" "congruent" "500" "5" 347 587 "correct" 903 "correct" "Ente" "4" 0 0 0 587 903 0 2
"900" "Ente" "congruent" "500" "4" 193 465 "correct" 1429 "correct" "Ente" "1" 0 0 0 465 1429 0 2
"901" "Ente" "congruent" "500" "17" 159 527 "correct" 873 "correct" "Ente" "1" 0 0 0 527 873 0 2
"902" "Ente" "congruent" "500" "8" 292 440 "correct" NA "correct" "Ente" "3" 0 0 0 440 1589 1 2
"903" "Ente" "congruent" "500" "9" 156 651 "correct" 782 "correct" "Ente" "1" 0 0 0 651 782 0 2
"904" "Ente" "congruent" "500" "16" 296 630 "correct" 854 "correct" "Ente" "3" 0 0 0 630 854 0 2
"905" "Ente" "congruent" "500" "14" 382 558 "correct" 660 "correct" "Ente" "4" 0 0 0 558 660 0 2
"906" "Ente" "congruent" "500" "22" 386 840 "correct" 686 "correct" "Ente" "4" 0 0 0 840 686 0 2
"907" "Ente" "congruent" "500" "15" 320 812 "correct" 970 "correct" "Ente" "3" 0 0 0 812 970 0 2
"908" "Ente" "congruent" "500" "20" 189 471 "correct" 838 "correct" "Ente" "1" 0 0 0 471 838 0 2
"909" "Ente" "congruent" "500" "13" 340 795 "correct" 1313 "correct" "Ente" "4" 0 0 0 795 1313 0 2
"910" "Ente" "congruent" "500" "19" 252 477 "correct" 771 "correct" "Ente" "2" 0 0 0 477 771 0 2
"911" "Ente" "congruent" "500" "18" 226 540 "correct" 645 "correct" "Ente" "2" 0 0 0 540 645 0 2
"912" "Ente" "congruent" "500" "24" 297 506 "correct" 882 "correct" "Ente" "3" 0 0 0 506 882 0 2
"913" "Ente" "semantic" "0" "10" 346 514 "correct" 1431 "correct" "Hahn" "4" 0 0 0 514 1431 0 2
"914" "Ente" "semantic" "0" "5" 190 849 "correct" NA "none/false" "Hahn" "1" 0 1 1 849 1090 0 2
"915" "Ente" "semantic" "0" "11" 387 541 "correct" 1424 "correct" "Hahn" "4" 0 0 0 541 1424 0 2
"916" "Ente" "semantic" "0" "6" 135 744 "correct" NA "none/false" "Hahn" "1" 0 1 1 744 2801 0 2
"917" "Ente" "semantic" "0" "12" 305 933 "correct" NA "none/false" "Hahn" "3" 0 1 1 933 2149 0 2
"918" "Ente" "semantic" "0" "19" 376 428 "correct" 2587 "correct" "Hahn" "4" 0 0 0 428 2587 0 2
"919" "Ente" "semantic" "0" "8" 242 549 "correct" NA "none/false" "Hahn" "2" 0 1 1 549 2211 0 2
"920" "Ente" "semantic" "0" "14" 158 502 "correct" NA "none/false" "Hahn" "1" 0 1 1 502 2081 0 2
"921" "Ente" "semantic" "0" "22" 157 1077 "correct" NA "correct" "Hahn" "1" 0 0 0 1077 2829 1 2
"922" "Ente" "semantic" "0" "16" 251 493 "correct" 1677 "correct" "Hahn" "2" 0 0 0 493 1677 0 2
"923" "Ente" "semantic" "0" "23" 209 515 "correct" 1066 "correct" "Hahn" "2" 0 0 0 515 1066 0 2
"924" "Ente" "semantic" "0" "3" 369 721 "correct" 1282 "correct" "Hahn" "4" 0 0 0 721 1282 0 2
"925" "Ente" "semantic" "0" "2" 341 708 "correct" 1174 "correct" "Hahn" "4" 0 0 0 708 1174 0 2
"926" "Ente" "semantic" "0" "4" 326 677 "correct" 2010 "correct" "Hahn" "3" 0 0 0 677 2010 0 2
"927" "Ente" "semantic" "0" "24" 256 477 "correct" 996 "correct" "Hahn" "2" 0 0 0 477 996 0 2
"928" "Ente" "semantic" "0" "17" 283 567 "correct" 1631 "correct" "Hahn" "3" 0 0 0 567 1631 0 2
"929" "Ente" "semantic" "0" "18" 359 658 "correct" NA "smack" "Hahn" "4" 0 1 1 658 1896 0 2
"930" "Ente" "semantic" "0" "15" 206 700 "correct" 1478 "correct" "Hahn" "2" 0 0 0 700 1478 0 2
"931" "Ente" "semantic" "0" "9" 294 720 "correct" 1643 "correct" "Hahn" "3" 0 0 0 720 1643 0 2
"932" "Ente" "semantic" "0" "13" 165 723 "correct" NA "distractor named" "Hahn" "1" 0 1 1 723 1206 0 2
"933" "Ente" "semantic" "0" "7" 207 675 "correct" NA "none/false" "Hahn" "2" 0 1 1 675 1496 0 2
"934" "Ente" "semantic" "0" "20" 306 813 "correct" NA "none/false" "Hahn" "3" 0 1 1 813 1940 0 2
"935" "Ente" "semantic" "0" "21" 163 578 "correct" NA "none/false" "Hahn" "1" 0 1 1 578 2314 0 2
"936" "Ente" "semantic" "0" "1" 291 570 "correct" 1137 "correct" "Hahn" "3" 0 0 0 570 1137 0 2
"937" "Ente" "semantic" "500" "8" 308 434 "correct" 1177 "correct" "Hahn" "3" 0 0 0 434 1177 0 2
"938" "Ente" "semantic" "500" "11" 215 595 "correct" 1734 "correct" "Hahn" "2" 0 0 0 595 1734 0 2
"939" "Ente" "semantic" "500" "19" 226 499 "correct" NA "none/false" "Hahn" "2" 0 1 1 499 3000 0 2
"940" "Ente" "semantic" "500" "2" 152 1303 "correct" NA "none/false" "Hahn" "1" 0 1 1 1303 2545 0 2
"941" "Ente" "semantic" "500" "18" 159 506 "correct" 1401 "correct" "Hahn" "1" 0 0 0 506 1401 0 2
"942" "Ente" "semantic" "500" "12" 256 953 "correct" 1464 "correct" "Hahn" "2" 0 0 0 953 1464 0 2
"943" "Ente" "semantic" "500" "15" 382 491 "correct" 1116 "correct" "Hahn" "4" 0 0 0 491 1116 0 2
"944" "Ente" "semantic" "500" "1" 193 472 "correct" NA "correct" "Hahn" "1" 0 0 0 472 2140 1 2
"945" "Ente" "semantic" "500" "24" 302 607 "correct" 1056 "correct" "Hahn" "3" 0 0 0 607 1056 0 2
"946" "Ente" "semantic" "500" "13" 296 676 "correct" NA "none/false" "Hahn" "3" 0 1 1 676 1482 0 2
"947" "Ente" "semantic" "500" "17" 189 497 "correct" 1445 "correct" "Hahn" "1" 0 0 0 497 1445 0 2
"948" "Ente" "semantic" "500" "6" 347 559 "correct" NA "disfluency" "Hahn" "4" 0 1 1 559 1836 0 2
"949" "Ente" "semantic" "500" "21" 297 473 "correct" NA "none/false" "Hahn" "3" 0 1 1 473 972 0 2
"950" "Ente" "semantic" "500" "4" 260 471 "correct" NA "none/false" "Hahn" "2" 0 1 1 471 1523 0 2
"951" "Ente" "semantic" "500" "23" 386 452 "correct" 1019 "correct" "Hahn" "4" 0 0 0 452 1019 0 2
"952" "Ente" "semantic" "500" "9" 165 826 "correct" 1583 "correct" "Hahn" "1" 0 0 0 826 1583 0 2
"953" "Ente" "semantic" "500" "22" 339 841 "correct" 1496 "correct" "Hahn" "4" 0 0 0 841 1496 0 2
"954" "Ente" "semantic" "500" "7" 372 499 "correct" NA "none/false" "Hahn" "4" 0 1 1 499 1538 0 2
"955" "Ente" "semantic" "500" "20" 252 788 "correct" 1197 "correct" "Hahn" "2" 0 0 0 788 1197 0 2
"956" "Ente" "semantic" "500" "5" 292 495 "correct" NA "none/false" "Hahn" "3" 0 1 1 495 1215 0 2
"957" "Ente" "semantic" "500" "14" 340 347 "correct" 1908 "correct" "Hahn" "4" 0 0 0 347 1908 0 2
"958" "Ente" "semantic" "500" "10" 156 509 "correct" NA "none/false" "Hahn" "1" 0 1 1 509 2256 0 2
"959" "Ente" "semantic" "500" "3" 225 704 "correct" 1270 "correct" "Hahn" "2" 0 0 0 704 1270 0 2
"960" "Ente" "semantic" "500" "16" 320 583 "correct" 1222 "correct" "Hahn" "3" 0 0 0 583 1222 0 2
"961" "Ente" "unrelated" "0" "3" 341 801 "correct" 1321 "correct" "Orgel" "4" 0 0 0 801 1321 0 2
"962" "Ente" "unrelated" "0" "1" 326 652 "correct" 1169 "correct" "Orgel" "3" 0 0 0 652 1169 0 2
"963" "Ente" "unrelated" "0" "5" 242 496 "correct" 1086 "correct" "Orgel" "2" 0 0 0 496 1086 0 2
"964" "Ente" "unrelated" "0" "9" 305 866 "correct" 1701 "correct" "Orgel" "3" 0 0 0 866 1701 0 2
"965" "Ente" "unrelated" "0" "4" 369 699 "correct" 1708 "correct" "Orgel" "4" 0 0 0 699 1708 0 2
"966" "Ente" "unrelated" "0" "12" 387 755 "correct" 1663 "correct" "Orgel" "4" 0 0 0 755 1663 0 2
"967" "Ente" "unrelated" "0" "19" 359 518 "correct" 1346 "correct" "Orgel" "4" 0 0 0 518 1346 0 2
"968" "Ente" "unrelated" "0" "18" 283 549 "correct" NA "smack" "Orgel" "3" 0 1 1 549 1416 0 2
"969" "Ente" "unrelated" "0" "21" 256 544 "correct" 1287 "correct" "Orgel" "2" 0 0 0 544 1287 0 2
"970" "Ente" "unrelated" "0" "15" 158 NA "none/false" NA "none/false" "Orgel" "1" 1 1 1 NA 1749 0 2
"971" "Ente" "unrelated" "0" "16" 206 535 "correct" 828 "correct" "Orgel" "2" 0 0 0 535 828 0 2
"972" "Ente" "unrelated" "0" "11" 346 793 "correct" 1725 "correct" "Orgel" "4" 0 0 0 793 1725 0 2
"973" "Ente" "unrelated" "0" "20" 376 775 "correct" 1114 "correct" "Orgel" "4" 0 0 0 775 1114 0 2
"974" "Ente" "unrelated" "0" "10" 294 874 "correct" 1128 "correct" "Orgel" "3" 0 0 0 874 1128 0 2
"975" "Ente" "unrelated" "0" "24" 209 614 "correct" 1037 "correct" "Orgel" "2" 0 0 0 614 1037 0 2
"976" "Ente" "unrelated" "0" "6" 190 693 "correct" 982 "correct" "Orgel" "1" 0 0 0 693 982 0 2
"977" "Ente" "unrelated" "0" "23" 157 1009 "correct" NA "smack" "Orgel" "1" 0 1 1 1009 1691 0 2
"978" "Ente" "unrelated" "0" "2" 291 670 "correct" 1032 "correct" "Orgel" "3" 0 0 0 670 1032 0 2
"979" "Ente" "unrelated" "0" "13" 251 795 "correct" NA "none/false" "Orgel" "2" 0 1 1 795 964 0 2
"980" "Ente" "unrelated" "0" "22" 163 837 "correct" 1034 "correct" "Orgel" "1" 0 0 0 837 1034 0 2
"981" "Ente" "unrelated" "0" "7" 135 814 "correct" NA "distractor named" "Orgel" "1" 0 1 1 814 1163 0 2
"982" "Ente" "unrelated" "0" "17" 306 591 "correct" 976 "correct" "Orgel" "3" 0 0 0 591 976 0 2
"983" "Ente" "unrelated" "0" "8" 207 683 "correct" 1276 "correct" "Orgel" "2" 0 0 0 683 1276 0 2
"984" "Ente" "unrelated" "0" "14" 165 1156 "correct" NA "none/false" "Orgel" "1" 0 1 1 1156 1914 0 2
"985" "Ente" "unrelated" "500" "7" 347 490 "correct" 1033 "correct" "Orgel" "4" 0 0 0 490 1033 0 2
"986" "Ente" "unrelated" "500" "22" 297 692 "correct" 753 "correct" "Orgel" "3" 0 0 0 692 753 0 2
"987" "Ente" "unrelated" "500" "14" 296 495 "correct" 1817 "correct" "Orgel" "3" 0 0 0 495 1817 0 2
"988" "Ente" "unrelated" "500" "6" 292 510 "correct" 935 "correct" "Orgel" "3" 0 0 0 510 935 0 2
"989" "Ente" "unrelated" "500" "8" 372 510 "correct" NA "none/false" "Orgel" "4" 0 1 1 510 1004 0 2
"990" "Ente" "unrelated" "500" "12" 215 822 "correct" NA "none/false" "Orgel" "2" 0 1 1 822 1349 0 2
"991" "Ente" "unrelated" "500" "24" 386 369 "correct" 927 "correct" "Orgel" "4" 0 0 0 369 927 0 2
"992" "Ente" "unrelated" "500" "2" 193 479 "correct" NA "none/false" "Orgel" "1" 0 1 1 479 1823 0 2
"993" "Ente" "unrelated" "500" "13" 320 1016 "correct" NA "none/false" "Orgel" "3" 0 1 1 1016 1462 0 2
"994" "Ente" "unrelated" "500" "23" 339 NA "none/false" 1617 "correct" "Orgel" "4" 1 0 0 402 1617 0 2
"995" "Ente" "unrelated" "500" "18" 189 489 "correct" 908 "correct" "Orgel" "1" 0 0 0 489 908 0 2
"996" "Ente" "unrelated" "500" "16" 382 482 "correct" 1126 "correct" "Orgel" "4" 0 0 0 482 1126 0 2
"997" "Ente" "unrelated" "500" "10" 165 439 "correct" 1293 "correct" "Orgel" "1" 0 0 0 439 1293 0 2
"998" "Ente" "unrelated" "500" "19" 159 1493 "correct" 1105 "correct" "Orgel" "1" 0 0 0 1493 1105 0 2
"999" "Ente" "unrelated" "500" "9" 256 507 "correct" NA "none/false" "Orgel" "2" 0 1 1 507 1093 0 2
"1000" "Ente" "unrelated" "500" "11" 156 420 "correct" NA "none/false" "Orgel" "1" 0 1 1 420 1501 0 2
"1001" "Ente" "unrelated" "500" "21" 302 452 "correct" 955 "correct" "Orgel" "3" 0 0 0 452 955 0 2
"1002" "Ente" "unrelated" "500" "17" 252 482 "correct" 981 "correct" "Orgel" "2" 0 0 0 482 981 0 2
"1003" "Ente" "unrelated" "500" "3" 152 761 "correct" NA "correct" "Orgel" "1" 0 0 0 761 2514 1 2
"1004" "Ente" "unrelated" "500" "20" 226 499 "correct" 1091 "correct" "Orgel" "2" 0 0 0 499 1091 0 2
"1005" "Ente" "unrelated" "500" "1" 260 616 "correct" 942 "correct" "Orgel" "2" 0 0 0 616 942 0 2
"1006" "Ente" "unrelated" "500" "4" 225 454 "correct" 2120 "correct" "Orgel" "2" 0 0 0 454 2120 0 2
"1007" "Ente" "unrelated" "500" "15" 340 577 "correct" 1187 "correct" "Orgel" "4" 0 0 0 577 1187 0 2
"1008" "Ente" "unrelated" "500" "5" 308 525 "correct" NA "none/false" "Orgel" "3" 0 1 1 525 2051 0 2
"1009" "Esel" "congruent" "0" "1" 278 503 "correct" 1098 "correct" "Esel" "3" 0 0 0 503 1098 0 2
"1010" "Esel" "congruent" "0" "9" 289 524 "correct" 1046 "correct" "Esel" "3" 0 0 0 524 1046 0 2
"1011" "Esel" "congruent" "0" "15" 220 697 "correct" 1154 "correct" "Esel" "2" 0 0 0 697 1154 0 2
"1012" "Esel" "congruent" "0" "16" 242 616 "correct" 1072 "correct" "Esel" "2" 0 0 0 616 1072 0 2
"1013" "Esel" "congruent" "0" "2" 337 618 "correct" 1018 "correct" "Esel" "4" 0 0 0 618 1018 0 2
"1014" "Esel" "congruent" "0" "23" 223 568 "correct" 1625 "correct" "Esel" "2" 0 0 0 568 1625 0 2
"1015" "Esel" "congruent" "0" "11" 392 583 "correct" 1383 "correct" "Esel" "4" 0 0 0 583 1383 0 2
"1016" "Esel" "congruent" "0" "7" 209 712 "correct" 1294 "correct" "Esel" "2" 0 0 0 712 1294 0 2
"1017" "Esel" "congruent" "0" "13" 171 470 "correct" 1077 "correct" "Esel" "1" 0 0 0 470 1077 0 2
"1018" "Esel" "congruent" "0" "21" 179 625 "correct" 877 "correct" "Esel" "1" 0 0 0 625 877 0 2
"1019" "Esel" "congruent" "0" "3" 389 593 "correct" 1233 "correct" "Esel" "4" 0 0 0 593 1233 0 2
"1020" "Esel" "congruent" "0" "18" 341 574 "correct" 1324 "correct" "Esel" "4" 0 0 0 574 1324 0 2
